Campaign_ID,Target_Audience,Campaign_Goal,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,Company
973428,Men 18-24,Brand Awareness,15 Days,Facebook,0.05,$500.00 ,3.9,Los Angeles,English,1373,5587,2,Food,2/1/2022,Palate Paradise
644303,Women 18-24,Market Expansion,15 Days,Facebook,0.07,$500.00 ,4.41,Austin,French,1373,5587,2,Food,12/21/2022,Dine Divine
356250,Women 18-24,Market Expansion,15 Days,Instagram,0.03,$500.00 ,3.87,Austin,Spanish,1373,5588,10,Fashion,9/4/2022,Attire Artistry
598934,Women 18-24,Product Launch,15 Days,Twitter,0.06,$500.00 ,0.65,Las Vegas,French,1373,5588,3,Home,6/29/2022,Space Spruce
479917,Men 25-34,Product Launch,15 Days,Pinterest,0.13,$500.00 ,0.116185721,Miami,Spanish,806,3607,1,Health,1/28/2022,Aura Align
150659,Women 25-34,Increase Sales,15 Days,Instagram,0.04,$500.00 ,5.27,Austin,English,1374,5589,3,Health,7/4/2022,Fitness Front
985610,Men 35-44,Increase Sales,15 Days,Facebook,0.01,$500.00 ,4.79,New York,Spanish,1374,5589,5,Health,11/23/2022,Pulse Point
354531,Women 45-60,Market Expansion,15 Days,Twitter,0.04,$500.00 ,1.72,Miami,Spanish,1374,5589,3,Technology,4/26/2022,Silicon Saga
857926,All Ages,Brand Awareness,15 Days,Facebook,0.02,$500.00 ,3,Los Angeles,French,1374,5590,2,Technology,4/15/2022,NexGen Nerds
502538,Men 35-44,Product Launch,15 Days,Facebook,0.02,$500.00 ,2.47,Miami,French,1374,5590,3,Home,9/21/2022,Hearth Harmony
633915,Women 18-24,Product Launch,15 Days,Facebook,0.02,$500.00 ,2.33,Las Vegas,English,1374,5591,5,Fashion,6/4/2022,Fiber Fashion
312143,Women 18-24,Market Expansion,15 Days,Pinterest,0.08,$500.00 ,0.81330005,Miami,Spanish,806,3609,1,Food,10/7/2022,Palate Paradise
621780,Women 45-60,Market Expansion,15 Days,Instagram,0.13,$500.00 ,2.22,Las Vegas,English,1375,5591,3,Technology,6/6/2022,NexGen Nerds
208842,Men 35-44,Product Launch,15 Days,Instagram,0.08,$500.00 ,0.19,Austin,English,1375,5592,2,Technology,7/2/2022,Silicon Saga
159526,Men 35-44,Market Expansion,15 Days,Pinterest,0.1,$500.00 ,1.163644686,Las Vegas,French,807,3610,1,Home,3/11/2022,Space Spruce
258795,Women 35-44,Market Expansion,15 Days,Facebook,0.04,$500.00 ,2.14,Las Vegas,English,1375,5593,2,Food,10/29/2022,Nosh Nirvana
714609,Men 25-34,Market Expansion,15 Days,Twitter,0.04,$500.00 ,2.65,Los Angeles,French,1375,5593,1,Food,4/7/2022,Feast Flavors
432395,All Ages,Product Launch,15 Days,Pinterest,0.11,$500.00 ,0.491554975,Miami,Spanish,807,3611,1,Technology,1/28/2022,Silicon Saga
171753,Men 35-44,Product Launch,15 Days,Twitter,0.03,$500.00 ,3.07,Las Vegas,French,1375,5594,7,Technology,5/17/2022,Silicon Saga
322276,Women 45-60,Increase Sales,15 Days,Facebook,0.08,$500.00 ,4.86,Las Vegas,French,1375,5594,4,Food,4/13/2022,Feast Flavors
680645,Women 35-44,Market Expansion,15 Days,Instagram,0.07,$500.00 ,7.6,Austin,English,1376,5595,10,Technology,4/6/2022,Gadget Giants
673277,Men 45-60,Increase Sales,15 Days,Pinterest,0.12,$500.00 ,0.622040478,Los Angeles,French,808,3612,1,Technology,8/1/2022,Giga Geeks
113376,Men 35-44,Increase Sales,15 Days,Twitter,0.1,$500.00 ,6.28,Miami,French,1376,5595,3,Fashion,9/18/2022,Vogue Visions
889959,Women 25-34,Market Expansion,15 Days,Facebook,0.14,$500.00 ,3.92,New York,French,1376,5596,2,Fashion,11/8/2022,Mode Maven
100901,All Ages,Increase Sales,15 Days,Facebook,0.12,$500.00 ,3.75,Las Vegas,French,1376,5596,5,Technology,12/28/2022,Tech Titans
378927,Women 35-44,Increase Sales,15 Days,Twitter,0.03,$500.00 ,0.32,Miami,Spanish,1376,5597,2,Home,8/12/2022,Space Spruce
156684,Men 18-24,Brand Awareness,15 Days,Pinterest,0.12,$500.00 ,1.059971274,Austin,Spanish,808,3613,1,Food,1/12/2022,Nosh Nirvana
374786,Women 25-34,Market Expansion,15 Days,Facebook,0.06,$500.00 ,3.52,New York,Spanish,1377,5597,9,Home,9/21/2022,Nest Neat
379088,Women 25-34,Brand Awareness,15 Days,Twitter,0.03,$500.00 ,4.48,Las Vegas,English,1377,5598,8,Health,10/27/2022,Vital Vigor
110240,Women 25-34,Product Launch,15 Days,Pinterest,0.11,$500.00 ,0.400393871,Austin,Spanish,808,3614,1,Home,3/25/2022,Furnish Fine
219610,Women 18-24,Product Launch,15 Days,Instagram,0.14,$500.00 ,2.12,Los Angeles,Spanish,1377,5598,5,Fashion,11/10/2022,Mode Maven
664952,Men 45-60,Increase Sales,15 Days,Instagram,0.13,$500.00 ,3.01,Austin,Spanish,1377,5599,1,Fashion,9/22/2022,Runway Rebels
583762,All Ages,Product Launch,15 Days,Instagram,0.09,$500.00 ,4.25,Los Angeles,English,1377,5599,9,Fashion,4/21/2022,Style Sphere
632458,Men 18-24,Product Launch,15 Days,Twitter,0.13,$500.00 ,5.87,New York,French,1377,5600,4,Fashion,1/3/2022,Attire Artistry
516422,Women 25-34,Brand Awareness,15 Days,Instagram,0.06,$500.00 ,4.98,Miami,English,1377,5600,2,Fashion,4/18/2022,Silk & Style
184361,Men 25-34,Market Expansion,15 Days,Instagram,0.05,$500.00 ,6.05,Los Angeles,French,1378,5600,1,Health,10/2/2022,Wellness Waves
746331,Women 18-24,Increase Sales,15 Days,Facebook,0.11,$500.00 ,4.38,Las Vegas,English,1378,5601,2,Food,1/20/2022,Palate Paradise
335884,Women 35-44,Brand Awareness,15 Days,Instagram,0.14,$500.00 ,5.64,Las Vegas,Spanish,1378,5601,3,Food,1/4/2022,Nosh Nirvana
533273,Women 25-34,Market Expansion,15 Days,Facebook,0.11,$500.00 ,4.01,Las Vegas,English,1378,5602,3,Food,12/25/2022,Feast Flavors
903303,Women 18-24,Brand Awareness,15 Days,Facebook,0.12,$500.00 ,2.77,Las Vegas,English,1378,5602,10,Health,4/4/2022,Well Wish
736617,Women 45-60,Product Launch,15 Days,Twitter,0.15,$500.00 ,3.5,Austin,French,1378,5602,8,Home,3/3/2022,Decor Dreams
524234,Women 35-44,Increase Sales,15 Days,Facebook,0.05,$500.00 ,2.02,Miami,Spanish,1378,5603,9,Food,12/12/2022,Culinary Quest
191359,Women 35-44,Market Expansion,15 Days,Instagram,0.07,$500.00 ,2.54,Los Angeles,Spanish,1379,5603,8,Technology,11/8/2022,Tech Titans
576699,Men 35-44,Market Expansion,15 Days,Pinterest,0.02,$500.00 ,0.137635393,Austin,Spanish,809,3618,1,Technology,9/7/2022,Innovate Infinity
517568,Men 45-60,Brand Awareness,15 Days,Facebook,0.07,$500.00 ,3.92,Las Vegas,Spanish,1379,5604,9,Technology,8/19/2022,Quantum Quirks
903959,Women 35-44,Product Launch,15 Days,Instagram,0.04,$500.00 ,4.16,New York,French,1379,5604,2,Home,11/16/2022,Decor Dreams
901235,Women 25-34,Increase Sales,15 Days,Facebook,0.03,$500.00 ,7.78,Miami,English,1379,5605,9,Home,6/29/2022,Nest Neat
866414,Men 25-34,Product Launch,15 Days,Twitter,0.13,$500.00 ,4.97,Austin,English,1379,5605,8,Health,7/12/2022,Fitness Front
238548,Men 35-44,Brand Awareness,15 Days,Instagram,0.11,$500.00 ,2.76,Los Angeles,French,1379,5605,5,Fashion,2/27/2022,Glam Garments
969877,Men 45-60,Market Expansion,15 Days,Instagram,0.04,$500.00 ,1.57,New York,English,1379,5606,1,Fashion,8/11/2022,Mode Maven
186072,Men 45-60,Brand Awareness,15 Days,Twitter,0.13,$500.00 ,6.33,Miami,French,1380,5606,7,Technology,1/31/2022,Silicon Saga
764992,Women 25-34,Brand Awareness,15 Days,Facebook,0.08,$500.00 ,3.32,Los Angeles,English,1380,5607,9,Technology,6/24/2022,Code Crafters
389067,Men 35-44,Increase Sales,15 Days,Pinterest,0.08,$500.00 ,0.918760935,Austin,Spanish,810,3620,1,Home,1/14/2022,Dwell Delight
959444,Women 18-24,Brand Awareness,15 Days,Facebook,0.04,$500.00 ,6.44,New York,French,1380,5607,10,Food,10/23/2022,Savor Street
252544,Women 35-44,Product Launch,15 Days,Instagram,0.11,$500.00 ,6.11,Las Vegas,French,1380,5608,4,Food,10/10/2022,Culinary Quest
923465,Women 45-60,Product Launch,15 Days,Instagram,0.06,$500.00 ,6.33,Austin,Spanish,1380,5608,1,Fashion,3/27/2022,Trend Tailors
795131,All Ages,Brand Awareness,15 Days,Pinterest,0.06,$500.00 ,1.362054149,Austin,French,810,3621,1,Food,3/31/2022,Epicurean Edge
850113,Women 18-24,Product Launch,15 Days,Facebook,0.11,$500.00 ,5.15,Miami,Spanish,1380,5609,3,Home,2/28/2022,Hearth Harmony
631682,Women 45-60,Increase Sales,15 Days,Instagram,0.06,$500.00 ,5.5,Miami,French,1381,5609,9,Fashion,8/4/2022,Vogue Visions
470859,Women 45-60,Increase Sales,15 Days,Twitter,0.13,$500.00 ,2.36,Miami,French,1381,5610,4,Home,10/24/2022,Decor Dreams
579151,All Ages,Increase Sales,15 Days,Twitter,0.1,$500.00 ,1.5,Las Vegas,Spanish,1381,5610,8,Technology,3/16/2022,Silicon Saga
491327,Men 35-44,Increase Sales,15 Days,Twitter,0.01,$500.00 ,1.23,Miami,English,1381,5611,4,Fashion,12/12/2022,Trend Tailors
715870,Men 25-34,Market Expansion,15 Days,Instagram,0.13,$500.00 ,7.52,New York,French,1381,5611,9,Food,2/13/2022,Dine Divine
685058,Men 25-34,Increase Sales,15 Days,Pinterest,0.15,$500.00 ,0.110823303,New York,Spanish,811,3622,1,Home,1/27/2022,Space Spruce
716798,Men 25-34,Market Expansion,15 Days,Instagram,0.1,$500.00 ,7.82,Miami,Spanish,1381,5612,6,Health,11/5/2022,Wellness Waves
747787,Men 35-44,Increase Sales,15 Days,Pinterest,0.13,$500.00 ,0.807937632,Las Vegas,Spanish,811,3623,1,Fashion,4/30/2022,Attire Artistry
539269,Women 35-44,Brand Awareness,15 Days,Facebook,0.04,$500.00 ,3.54,Miami,English,1382,5613,9,Health,11/17/2022,Fitness Front
986872,Women 18-24,Brand Awareness,15 Days,Pinterest,0.07,$500.00 ,0.466530358,Austin,Spanish,811,3623,1,Home,6/8/2022,Decor Dreams
890698,Men 18-24,Product Launch,15 Days,Twitter,0.14,$500.00 ,4.54,New York,English,1382,5613,8,Food,6/11/2022,Dine Divine
903400,Men 35-44,Product Launch,15 Days,Facebook,0.05,$500.00 ,5.38,Las Vegas,Spanish,1382,5614,9,Fashion,3/20/2022,Silk & Style
386984,Women 25-34,Product Launch,15 Days,Twitter,0.11,$500.00 ,2.58,Austin,English,1382,5614,4,Technology,3/3/2022,Innovate Infinity
738100,Women 18-24,Market Expansion,15 Days,Twitter,0.06,$500.00 ,7.41,Miami,French,1382,5614,2,Food,9/15/2022,Gourmet Grove
684402,Women 25-34,Market Expansion,15 Days,Pinterest,0.11,$500.00 ,1.297705134,Las Vegas,French,811,3625,1,Home,7/8/2022,Cozy Corners
580704,Women 18-24,Brand Awareness,15 Days,Pinterest,0.08,$500.00 ,1.419253274,New York,English,812,3625,1,Fashion,9/2/2022,Silk & Style
498723,Men 25-34,Product Launch,15 Days,Facebook,0.11,$500.00 ,3.86,New York,English,1383,5616,7,Health,11/16/2022,Heal Hub
156908,Men 18-24,Increase Sales,15 Days,Facebook,0.15,$500.00 ,3.19,Los Angeles,English,1383,5616,3,Technology,2/9/2022,Gadget Giants
975247,Men 35-44,Increase Sales,15 Days,Pinterest,0.07,$500.00 ,0.791850378,Los Angeles,Spanish,812,3625,1,Food,5/3/2022,Feast Flavors
806438,Men 25-34,Increase Sales,15 Days,Pinterest,0.11,$500.00 ,1.197606667,Las Vegas,French,812,3626,1,Technology,7/25/2022,Cyber Circuit
511086,Women 25-34,Brand Awareness,15 Days,Twitter,0.06,$500.00 ,6.29,Austin,English,1383,5617,5,Health,7/26/2022,Fitness Front
968818,Women 35-44,Increase Sales,15 Days,Pinterest,0.02,$500.00 ,0.656002458,Los Angeles,French,812,3627,1,Home,8/3/2022,Space Spruce
941221,All Ages,Brand Awareness,15 Days,Pinterest,0.09,$500.00 ,0.246671224,Los Angeles,French,812,3627,1,Food,11/24/2022,Epicurean Edge
128093,Women 18-24,Product Launch,15 Days,Twitter,0.06,$500.00 ,3.37,Miami,Spanish,1384,5618,3,Home,6/7/2022,Hearth Harmony
761918,Women 45-60,Market Expansion,15 Days,Instagram,0.07,$500.00 ,7.83,Miami,French,1384,5619,5,Health,2/21/2022,Wellness Waves
475978,All Ages,Market Expansion,15 Days,Twitter,0.09,$500.00 ,7.14,New York,French,1384,5619,3,Health,6/20/2022,Well Wish
561149,Women 35-44,Brand Awareness,15 Days,Instagram,0.08,$500.00 ,1.45,Las Vegas,French,1384,5620,5,Fashion,2/4/2022,Mode Maven
285548,Women 35-44,Product Launch,15 Days,Twitter,0.1,$500.00 ,5.69,Miami,French,1384,5620,6,Food,3/16/2022,Nosh Nirvana
201146,Men 45-60,Market Expansion,15 Days,Facebook,0.07,$500.00 ,7.29,Miami,English,1384,5620,2,Fashion,5/31/2022,Trend Tailors
693751,Women 18-24,Brand Awareness,15 Days,Instagram,0.12,$500.00 ,3.9,Las Vegas,Spanish,1384,5621,4,Food,3/25/2022,Savor Street
829631,Women 45-60,Product Launch,15 Days,Facebook,0.06,$500.00 ,0.11,Las Vegas,Spanish,1385,5621,9,Technology,11/5/2022,Gadget Giants
910999,Women 25-34,Increase Sales,15 Days,Facebook,0.14,$500.00 ,2.29,Austin,French,1385,5621,8,Health,5/24/2022,Aura Align
399913,Women 45-60,Product Launch,15 Days,Instagram,0.12,$500.00 ,0.96,Los Angeles,Spanish,1385,5622,7,Health,11/25/2022,Well Wish
882226,Men 35-44,Brand Awareness,15 Days,Instagram,0.13,$500.00 ,7.95,Miami,Spanish,1385,5622,4,Home,6/8/2022,Dwell Delight
220593,All Ages,Increase Sales,15 Days,Twitter,0.03,$500.00 ,4.09,New York,Spanish,1385,5623,6,Home,12/9/2022,Living Luxe
651890,Women 45-60,Product Launch,15 Days,Instagram,0.03,$500.00 ,1.23,Las Vegas,French,1385,5623,4,Fashion,6/19/2022,Vogue Visions
788913,Women 18-24,Brand Awareness,15 Days,Instagram,0.03,$500.00 ,1.06,New York,French,1385,5623,7,Fashion,2/23/2022,Glam Garments
421793,Women 18-24,Product Launch,15 Days,Instagram,0.03,$500.00 ,0.2,New York,French,1385,5624,1,Food,8/19/2022,Bistro Bliss
788428,Women 45-60,Product Launch,15 Days,Twitter,0.12,$500.00 ,5.49,New York,French,1386,5624,8,Technology,8/10/2022,Code Crafters
114085,Men 18-24,Market Expansion,15 Days,Pinterest,0.02,$500.00 ,1.249443373,Austin,English,814,3631,1,Food,2/1/2022,Gourmet Grove
221485,Women 35-44,Brand Awareness,15 Days,Instagram,0.02,$500.00 ,1.53,New York,French,1386,5625,10,Technology,5/4/2022,NexGen Nerds
985960,Men 18-24,Increase Sales,15 Days,Twitter,0.14,$500.00 ,4.04,Las Vegas,French,1386,5625,7,Technology,5/2/2022,Innovate Infinity
789872,Women 35-44,Increase Sales,15 Days,Pinterest,0.09,$500.00 ,1.351329313,Los Angeles,English,814,3632,1,Home,10/28/2022,Space Spruce
425051,Men 45-60,Market Expansion,15 Days,Pinterest,0.1,$500.00 ,0.829387303,Austin,Spanish,814,3632,1,Food,7/7/2022,Feast Flavors
961361,Men 25-34,Market Expansion,15 Days,Pinterest,0.06,$500.00 ,1.253018318,Las Vegas,French,814,3633,1,Health,6/12/2022,Fitness Front
575428,Women 25-34,Market Expansion,15 Days,Facebook,0.04,$500.00 ,6.02,Los Angeles,English,1387,5627,3,Home,4/12/2022,Cozy Corners
304569,Men 35-44,Market Expansion,15 Days,Instagram,0.07,$500.00 ,3.79,Miami,English,1387,5627,9,Technology,11/25/2022,Gadget Giants
270350,Women 25-34,Market Expansion,15 Days,Pinterest,0.04,$500.00 ,1.118957871,Miami,English,814,3633,1,Home,5/31/2022,Domestic Dream
654630,Women 35-44,Brand Awareness,15 Days,Instagram,0.07,$500.00 ,1.23,Miami,English,1387,5628,6,Food,4/17/2022,Culinary Quest
704420,Women 18-24,Increase Sales,15 Days,Instagram,0.12,$500.00 ,2.26,Miami,English,1387,5628,6,Technology,7/18/2022,Quantum Quirks
485663,Women 35-44,Market Expansion,15 Days,Pinterest,0.02,$500.00 ,0.757888398,New York,English,814,3634,1,Health,11/15/2022,Pulse Point
114852,Men 45-60,Product Launch,15 Days,Pinterest,0.05,$500.00 ,0.507642229,Las Vegas,English,814,3634,1,Technology,11/23/2022,Quantum Quirks
788678,Women 18-24,Product Launch,15 Days,Instagram,0.06,$500.00 ,2.47,Los Angeles,English,1387,5630,9,Technology,9/28/2022,Silicon Saga
891544,Women 25-34,Brand Awareness,15 Days,Pinterest,0.1,$500.00 ,0.520154537,New York,English,815,3634,1,Health,6/3/2022,Heal Hub
341596,Men 25-34,Market Expansion,15 Days,Instagram,0.11,$500.00 ,0.06,Miami,English,1388,5630,4,Food,9/2/2022,Culinary Quest
411530,Women 25-34,Product Launch,15 Days,Twitter,0.04,$500.00 ,6.54,Miami,French,1388,5631,8,Food,3/10/2022,Gourmet Grove
493455,Women 45-60,Market Expansion,15 Days,Twitter,0.01,$500.00 ,7.03,Los Angeles,English,1388,5631,6,Technology,9/1/2022,Gadget Giants
431195,Women 45-60,Increase Sales,15 Days,Instagram,0.03,$500.00 ,7.03,New York,French,1388,5632,3,Health,6/9/2022,Balance Beam
387635,Women 45-60,Product Launch,15 Days,Instagram,0.04,$500.00 ,3.22,Miami,French,1388,5632,1,Health,10/3/2022,Heal Hub
739477,Women 25-34,Market Expansion,15 Days,Twitter,0.03,$500.00 ,6.89,New York,English,1388,5632,7,Food,11/21/2022,Dine Divine
886322,Men 18-24,Brand Awareness,15 Days,Pinterest,0.07,$500.00 ,0.536241791,Austin,English,815,3636,1,Health,4/5/2022,Vigor Valley
735941,Women 45-60,Increase Sales,15 Days,Twitter,0.01,$500.00 ,3.85,Miami,Spanish,1389,5633,9,Food,10/17/2022,Gourmet Grove
488443,All Ages,Increase Sales,15 Days,Instagram,0.06,$500.00 ,0.99,Las Vegas,English,1389,5634,7,Home,9/3/2022,Space Spruce
101996,Men 25-34,Brand Awareness,15 Days,Twitter,0.07,$500.00 ,4.9,Miami,Spanish,1389,5634,7,Fashion,11/30/2022,Fiber Fashion
904462,Men 35-44,Brand Awareness,15 Days,Facebook,0.05,$500.00 ,2,Los Angeles,French,1389,5634,6,Fashion,9/4/2022,Trend Tailors
924887,Women 18-24,Market Expansion,15 Days,Instagram,0.07,$500.00 ,1.52,New York,French,1389,5635,4,Food,11/5/2022,Savor Street
890018,All Ages,Increase Sales,15 Days,Pinterest,0.13,$500.00 ,1.30128008,New York,Spanish,815,3638,1,Fashion,9/27/2022,Style Sphere
502450,Women 18-24,Product Launch,15 Days,Instagram,0.1,$500.00 ,7.55,Austin,Spanish,1389,5636,3,Technology,1/18/2022,Giga Geeks
632933,Men 18-24,Increase Sales,15 Days,Instagram,0.08,$500.00 ,4.03,Las Vegas,Spanish,1390,5636,1,Food,5/9/2022,Palate Paradise
323544,Women 18-24,Market Expansion,15 Days,Twitter,0.13,$500.00 ,6.17,Miami,Spanish,1390,5636,3,Fashion,12/18/2022,Style Sphere
244103,Women 18-24,Market Expansion,15 Days,Pinterest,0.06,$500.00 ,0.747163562,Miami,French,816,3639,1,Health,2/26/2022,Vigor Valley
787013,Women 18-24,Increase Sales,15 Days,Twitter,0.02,$500.00 ,6.15,Las Vegas,French,1390,5637,1,Food,6/27/2022,Gastronomy Guild
353446,Women 35-44,Increase Sales,15 Days,Facebook,0.14,$500.00 ,1.43,Austin,Spanish,1390,5637,10,Technology,4/8/2022,Tech Titans
480135,Men 45-60,Market Expansion,15 Days,Facebook,0.03,$500.00 ,6.93,Miami,French,1390,5638,4,Home,6/27/2022,Living Luxe
327588,Men 18-24,Product Launch,15 Days,Twitter,0.08,$500.00 ,7.11,Austin,Spanish,1390,5638,7,Home,12/24/2022,Nest Neat
689320,Women 45-60,Brand Awareness,15 Days,Instagram,0.02,$500.00 ,1.85,Miami,English,1390,5639,5,Health,5/18/2022,Vigor Valley
871567,Women 25-34,Market Expansion,15 Days,Pinterest,0.01,$500.00 ,0.29135804,Las Vegas,English,816,3640,1,Technology,8/22/2022,Innovate Infinity
293554,Men 45-60,Market Expansion,15 Days,Facebook,0.15,$500.00 ,7.2,Miami,French,1391,5639,3,Technology,7/5/2022,NexGen Nerds
792620,Women 45-60,Brand Awareness,15 Days,Instagram,0.04,$500.00 ,5.8,Los Angeles,Spanish,1391,5640,7,Home,10/3/2022,Decor Dreams
280813,Women 35-44,Product Launch,15 Days,Instagram,0.03,$500.00 ,5.94,New York,English,1391,5640,2,Home,1/10/2022,Nest Neat
800573,Women 35-44,Product Launch,15 Days,Facebook,0.08,$500.00 ,3.07,Austin,Spanish,1391,5641,5,Food,9/29/2022,Feast Flavors
681243,Men 35-44,Product Launch,15 Days,Pinterest,0.05,$500.00 ,1.081420945,Las Vegas,English,816,3642,1,Food,2/5/2022,Epicurean Edge
572585,Men 25-34,Market Expansion,15 Days,Pinterest,0.06,$500.00 ,0.775763124,Las Vegas,English,816,3642,1,Technology,8/17/2022,Silicon Saga
437044,Men 25-34,Increase Sales,15 Days,Instagram,0.12,$500.00 ,7.85,New York,Spanish,1392,5642,4,Fashion,11/2/2022,Trend Tailors
373981,All Ages,Brand Awareness,15 Days,Facebook,0.05,$500.00 ,1.98,Austin,Spanish,1392,5642,4,Home,3/10/2022,Domestic Dream
105239,Men 45-60,Market Expansion,15 Days,Facebook,0.14,$500.00 ,2.86,New York,Spanish,1392,5643,2,Fashion,5/8/2022,Style Sphere
219491,Women 45-60,Market Expansion,15 Days,Instagram,0.07,$500.00 ,6.52,Las Vegas,French,1392,5643,5,Technology,9/26/2022,Gadget Giants
411882,Men 35-44,Increase Sales,15 Days,Pinterest,0.06,$500.00 ,1.41031591,Las Vegas,Spanish,817,3643,1,Fashion,1/2/2022,Silk & Style
724197,Men 18-24,Product Launch,15 Days,Twitter,0.05,$500.00 ,4.89,Los Angeles,Spanish,1392,5644,9,Food,6/15/2022,Gastronomy Guild
127592,Women 25-34,Increase Sales,15 Days,Twitter,0.13,$500.00 ,4.03,New York,Spanish,1392,5644,7,Fashion,6/29/2022,Chic Couture
534064,Women 45-60,Brand Awareness,15 Days,Twitter,0.03,$500.00 ,0.16,Miami,English,1392,5644,6,Fashion,4/22/2022,Mode Maven
996820,Men 18-24,Brand Awareness,15 Days,Facebook,0.04,$500.00 ,6.3,New York,French,1393,5645,9,Home,4/1/2022,Space Spruce
690653,Women 35-44,Brand Awareness,15 Days,Pinterest,0.07,$500.00 ,0.016087254,Los Angeles,French,818,3644,1,Home,6/4/2022,Nest Neat
361935,Men 35-44,Product Launch,15 Days,Facebook,0.03,$500.00 ,7.69,New York,French,1393,5646,8,Food,3/27/2022,Epicurean Edge
607476,Men 25-34,Product Launch,15 Days,Instagram,0.03,$500.00 ,6.59,Los Angeles,Spanish,1393,5646,5,Fashion,9/11/2022,Style Sphere
601846,Women 35-44,Brand Awareness,15 Days,Pinterest,0.1,$500.00 ,1.140407542,New York,French,818,3645,1,Home,3/4/2022,Nest Neat
740441,All Ages,Increase Sales,15 Days,Instagram,0.09,$500.00 ,1.73,Austin,Spanish,1393,5647,5,Home,6/17/2022,Hearth Harmony
351541,Men 45-60,Increase Sales,15 Days,Twitter,0.06,$500.00 ,4.82,New York,Spanish,1393,5647,1,Home,2/25/2022,Decor Dreams
100189,Men 35-44,Brand Awareness,15 Days,Pinterest,0.04,$500.00 ,0.06792396,Los Angeles,Spanish,818,3646,1,Fashion,4/2/2022,Mode Maven
644666,All Ages,Market Expansion,15 Days,Facebook,0.09,$500.00 ,0.13,Las Vegas,French,1394,5648,3,Home,9/24/2022,Space Spruce
485277,Women 35-44,Product Launch,15 Days,Twitter,0.04,$500.00 ,3.01,Los Angeles,French,1394,5648,10,Home,3/11/2022,Dwell Delight
419111,Men 25-34,Market Expansion,15 Days,Facebook,0.09,$500.00 ,1.83,Los Angeles,Spanish,1394,5649,2,Health,4/28/2022,Wellness Waves
832500,Women 18-24,Increase Sales,15 Days,Instagram,0.06,$500.00 ,1.92,New York,English,1394,5649,1,Technology,3/1/2022,Cyber Circuit
381088,Men 25-34,Product Launch,15 Days,Pinterest,0.15,$500.00 ,0.513004647,Austin,French,818,3647,1,Fashion,10/25/2022,Trend Tailors
216019,Women 45-60,Brand Awareness,15 Days,Facebook,0.09,$500.00 ,7.12,Las Vegas,Spanish,1394,5650,4,Food,1/28/2022,Dine Divine
464823,Women 25-34,Increase Sales,15 Days,Facebook,0.01,$500.00 ,5.31,Las Vegas,Spanish,1394,5650,3,Home,4/14/2022,Decor Dreams
668075,Men 35-44,Market Expansion,15 Days,Pinterest,0.05,$500.00 ,0.595228388,Los Angeles,Spanish,819,3648,1,Home,10/27/2022,Nest Neat
319077,Women 35-44,Market Expansion,15 Days,Twitter,0.06,$500.00 ,1.67,Las Vegas,French,1395,5651,3,Food,8/28/2022,Gourmet Grove
619859,Men 18-24,Increase Sales,15 Days,Instagram,0.02,$500.00 ,4.78,Las Vegas,Spanish,1395,5652,7,Fashion,4/4/2022,Trend Tailors
958723,Women 25-34,Market Expansion,15 Days,Twitter,0.14,$500.00 ,3.18,Las Vegas,French,1395,5652,3,Technology,11/7/2022,Gadget Giants
334644,Men 35-44,Increase Sales,15 Days,Twitter,0.14,$500.00 ,5.03,New York,Spanish,1395,5652,7,Food,5/25/2022,Gourmet Grove
520338,Women 35-44,Increase Sales,15 Days,Twitter,0.11,$500.00 ,3.29,Austin,English,1395,5653,1,Health,11/16/2022,Elixir Essence
365791,Men 18-24,Increase Sales,15 Days,Instagram,0.03,$500.00 ,7.11,Los Angeles,French,1395,5653,4,Health,1/9/2022,Elixir Essence
224045,Men 35-44,Increase Sales,15 Days,Facebook,0.04,$500.00 ,0.32,Miami,English,1395,5653,5,Technology,5/18/2022,Giga Geeks
714340,All Ages,Product Launch,15 Days,Pinterest,0.11,$500.00 ,0.470105303,New York,Spanish,819,3650,1,Fashion,1/21/2022,Silk & Style
844696,Women 45-60,Product Launch,15 Days,Facebook,0.11,$500.00 ,0.67,Los Angeles,Spanish,1396,5654,5,Fashion,10/25/2022,Attire Artistry
166500,All Ages,Market Expansion,15 Days,Instagram,0.13,$500.00 ,4.05,Austin,French,1396,5655,5,Health,8/22/2022,Balance Beam
995497,All Ages,Increase Sales,15 Days,Twitter,0.13,$500.00 ,2.16,New York,English,1396,5655,9,Health,7/21/2022,Well Wish
258222,Men 35-44,Brand Awareness,15 Days,Instagram,0.02,$500.00 ,2.73,Miami,English,1396,5655,9,Home,9/10/2022,Homely Haven
863924,Women 18-24,Market Expansion,15 Days,Twitter,0.12,$500.00 ,1.32,Miami,French,1396,5656,3,Technology,8/16/2022,Cyber Circuit
765944,Men 45-60,Brand Awareness,15 Days,Pinterest,0.13,$500.00 ,0.366431891,New York,Spanish,819,3651,1,Home,11/13/2022,Dwell Delight
546097,Women 35-44,Product Launch,15 Days,Instagram,0.04,$500.00 ,6.61,New York,English,1397,5657,4,Health,9/14/2022,Well Wish
174091,Men 18-24,Product Launch,15 Days,Facebook,0.01,$500.00 ,5.39,Miami,French,1397,5657,10,Food,12/25/2022,Feast Flavors
